date,rank,id_emailed,id_viewed,id_facebook
2021-01-06,12,2097,5415,11280
2021-01-06,13,4726,9764,12021
2021-01-06,14,7850,3444,13663
2021-01-06,15,1644,1134,4002
2021-01-06,16,7840,9356,6149
2021-01-06,17,11555,692,1640
2021-01-06,18,4439,13209,10820
2021-01-06,19,12638,6554,2097
2021-01-06,20,11731,8910,12809
2021-01-07,1,11850,6973,5339
2021-01-07,2,3855,3298,12445
2021-01-07,3,12419,13256,4887
2021-01-07,4,5285,4769,13995
2021-01-07,5,630,13136,6250
2021-01-07,6,5328,663,692
2021-01-07,7,10416,11162,5792
2021-01-07,8,11740,1733,11850
2021-01-07,9,13876,6355,13136
2021-01-07,10,13291,8008,5272
2021-01-07,11,13663,692,14126
2021-01-07,12,3949,1237,3855
2021-01-07,13,11555,3444,14102
2021-01-07,14,1202,1134,13663
2021-01-07,15,2933,9764,12236
2021-01-07,16,12809,9356,2730
2021-01-07,17,11234,13209,11023
2021-01-07,18,3985,6554,4686
2021-01-07,19,11303,8910,11731
2021-01-07,20,332,4002,13209
2021-01-08,1,3855,6973,11507
2021-01-08,2,7150,3298,11217
2021-01-08,3,11850,13256,3855
2021-01-08,4,908,13136,5792
2021-01-08,5,4646,11162,4887
2021-01-08,6,2492,6355,12445
2021-01-08,7,13291,1733,3015
2021-01-08,8,7886,692,7886
2021-01-08,9,12956,1237,5272
2021-01-08,10,10283,3444,3773
2021-01-08,11,9721,9764,4990
2021-01-08,12,182,1134,9208
2021-01-08,13,7057,13209,3425
2021-01-08,14,13108,6554,6854
2021-01-08,15,12624,8008,11234
2021-01-08,16,3865,8910,9795
2021-01-08,17,1473,663,7150
2021-01-08,18,7302,13995,13203
2021-01-08,19,12736,4002,6640
2021-01-08,20,7529,12445,5339
2021-01-09,1,12624,6973,1329
2021-01-09,2,10961,3298,883
2021-01-09,3,2890,3773,681
2021-01-09,4,9721,13136,11217
2021-01-09,5,11217,11162,10385
2021-01-09,6,10385,3015,700
2021-01-09,7,4776,6355,4776
2021-01-09,8,1323,1733,7886
2021-01-09,9,681,692,11790
2021-01-09,10,9922,1134,2890
2021-01-09,11,496,3444,4990
2021-01-09,12,4048,1237,13778
2021-01-09,13,13209,7886,12216
2021-01-09,14,12205,4887,1323
2021-01-09,15,8263,13209,7548
2021-01-09,16,895,12445,9643
2021-01-09,17,7814,7548,12806
2021-01-09,18,3855,13256,12624
2021-01-09,19,7187,6554,13001
2021-01-09,20,4602,5339,8482
2021-01-10,1,9193,3773,13778
2021-01-10,2,8959,3298,1329
2021-01-10,3,13214,13136,3834
2021-01-10,4,12624,6973,7078
2021-01-10,5,7943,7886,1323
2021-01-10,6,1323,11217,5114
2021-01-10,7,895,3015,10385
2021-01-10,8,9721,1329,9193
2021-01-10,9,6886,10385,390
2021-01-10,10,3834,6355,13001
2021-01-10,11,9547,4990,12393
2021-01-10,12,10283,1733,9923
2021-01-10,13,11791,692,13810
2021-01-10,14,7814,1134,4776
2021-01-10,15,390,9795,5538
2021-01-10,16,10044,1237,8959
2021-01-10,17,3855,7548,2590
2021-01-10,18,10661,3444,895
2021-01-10,19,11119,4887,7329
2021-01-10,20,3414,12445,9890
2021-01-11,1,9193,9193,9193
2021-01-11,2,4979,3773,7078
2021-01-11,3,3434,1329,5114
2021-01-11,4,7078,11217,1116
2021-01-11,5,4269,10385,6583
2021-01-11,6,1131,13136,1323
2021-01-11,7,8959,7886,390
2021-01-11,8,2110,3015,6536
2021-01-11,9,681,1323,6322
2021-01-11,10,7312,4990,9291
2021-01-11,11,7943,6355,9390
2021-01-11,12,9947,390,12393
2021-01-11,13,6171,1733,3759
2021-01-11,14,7645,9795,13529
2021-01-11,15,10416,692,7329
2021-01-11,16,1880,3298,6171
2021-01-11,17,2460,883,12713
2021-01-11,18,11791,2890,4979
2021-01-11,19,10249,1237,1329
2021-01-11,20,1959,7078,10385
2021-01-12,1,11480,9193,7113
2021-01-12,2,9193,3773,11480
2021-01-12,3,6507,1329,9193
2021-01-12,4,4332,10385,7866
2021-01-12,5,10864,11217,3190
2021-01-12,6,4979,13136,3759
2021-01-12,7,7795,7886,10864
2021-01-12,8,7650,1323,6743
2021-01-12,9,6745,3015,8257
2021-01-12,10,8056,4990,6240
2021-01-12,11,1959,7113,4832
2021-01-12,12,13564,390,6583
2021-01-12,13,7866,6355,2498
2021-01-12,14,13291,9795,4779
2021-01-12,15,8440,7078,13966
2021-01-12,16,13529,692,6322
2021-01-12,17,8846,883,5247
2021-01-12,18,10721,2890,3231
2021-01-12,19,626,6536,4332
2021-01-12,20,7527,3855,12393
2021-01-13,1,11480,9193,3953
2021-01-13,2,6507,3773,7866
2021-01-13,3,4332,1329,9418
2021-01-13,4,9193,11217,10721
2021-01-13,5,9714,10385,12951
2021-01-13,6,7650,13136,3190
2021-01-13,7,10721,7886,8857
2021-01-13,8,10955,3015,11480
2021-01-13,9,211,1323,9942
2021-01-13,10,8056,7113,7113
2021-01-13,11,4825,4990,6743
2021-01-13,12,13247,6355,9193
2021-01-13,13,7928,390,4332
2021-01-13,14,3953,9795,9714
2021-01-13,15,12063,7078,12267
2021-01-13,16,8440,692,12294
2021-01-13,17,7866,883,10872
2021-01-13,18,10864,2890,8257
2021-01-13,19,10044,4887,5815
2021-01-13,20,9418,6536,4779
2021-01-14,1,12794,9418,9418
2021-01-14,2,10955,3953,9714
2021-01-14,3,10721,9193,3953
2021-01-14,4,2803,10721,12951
2021-01-14,5,620,3773,11602
2021-01-14,6,9418,1329,1749
2021-01-14,7,4825,10385,10689
2021-01-14,8,9289,11217,6568
2021-01-14,9,13464,11480,2552
2021-01-14,10,522,7113,4495
2021-01-14,11,2050,7886,5815
2021-01-14,12,6507,1323,4714
2021-01-14,13,6539,3015,10721
2021-01-14,14,5815,4990,10872
2021-01-14,15,10872,3647,4106
2021-01-14,16,4013,390,11480
2021-01-14,17,3647,3190,9193
2021-01-14,18,9714,9795,4779
2021-01-14,19,6351,7078,1538
2021-01-14,20,9193,883,2803
2021-01-15,1,6539,9418,9418
2021-01-15,2,10955,3953,9714
2021-01-15,3,12794,9193,3953
2021-01-15,4,10721,10721,12951
2021-01-15,5,9193,3773,11602
2021-01-15,6,1538,1329,10689
2021-01-15,7,9418,10385,1749
2021-01-15,8,879,11217,6568
2021-01-15,9,4825,11480,4495
2021-01-15,10,2050,7113,2552
2021-01-15,11,386,7886,5815
2021-01-15,12,10872,1323,4714
2021-01-15,13,11480,3015,10721
2021-01-15,14,9714,4990,4106
2021-01-15,15,620,3647,10872
2021-01-15,16,8458,390,9193
2021-01-15,17,9540,3190,1538
2021-01-15,18,183,9795,4779
2021-01-15,19,6507,7078,11480
2021-01-15,20,4697,883,11954
2021-01-16,1,8458,9418,13877
2021-01-16,2,9193,3953,8458
2021-01-16,3,185,9193,8319
2021-01-16,4,392,10721,11127
2021-01-16,5,13536,1329,6346
2021-01-16,6,7128,1749,4801
2021-01-16,7,11552,3647,3093
2021-01-16,8,6241,11480,11577
2021-01-16,9,7232,7113,2047
2021-01-16,10,13576,10385,8207
2021-01-16,11,4665,1323,1753
2021-01-16,12,11577,6346,2359
2021-01-16,13,2359,11217,3953
2021-01-16,14,1574,9714,7128
2021-01-16,15,4825,3190,4478
2021-01-16,16,7650,390,7080
2021-01-16,17,9843,7866,11272
2021-01-16,18,12658,6568,9714
2021-01-16,19,2499,7078,185
2021-01-16,20,5347,883,9418
2021-01-17,1,8458,9418,6317
2021-01-17,2,7859,3953,1753
2021-01-17,3,392,9193,10022
2021-01-17,4,9193,10721,9802
2021-01-17,5,12794,1749,8207
2021-01-17,6,13536,11480,8319
2021-01-17,7,13576,3647,2821
2021-01-17,8,7128,7113,2047
2021-01-17,9,6599,6346,13311
2021-01-17,10,2894,9714,778
2021-01-17,11,185,3190,8458
2021-01-17,12,7381,10022,3886
2021-01-17,13,305,8319,7859
2021-01-17,14,4337,6568,2359
2021-01-17,15,4808,7866,8280
2021-01-17,16,11552,7080,9449
2021-01-17,17,2499,2110,4779
2021-01-17,18,1574,7078,11577
2021-01-17,19,6382,1999,3953
2021-01-17,20,11480,1323,7080
2021-01-18,1,9193,9418,6837
2021-01-18,2,12794,3953,2821
2021-01-18,3,7859,9193,9530
2021-01-18,4,11076,10721,11076
2021-01-18,5,7128,1749,8207
2021-01-18,6,6689,9530,9264
2021-01-18,7,9693,11480,7584
2021-01-18,8,9530,3647,1090
2021-01-18,9,12476,10022,1753
2021-01-18,10,11480,7113,13311
2021-01-18,11,6599,6346,8319
2021-01-18,12,1090,8319,7775
2021-01-18,13,2894,9714,6601
2021-01-18,14,8056,3190,2047
2021-01-18,15,392,7080,8280
2021-01-18,16,9264,1999,10022
2021-01-18,17,2050,7866,11482
2021-01-18,18,8458,6568,9802
2021-01-18,19,4291,1753,8458
2021-01-18,20,185,2110,2030
2021-01-19,1,9193,9418,10476
2021-01-19,2,11030,3953,6837
2021-01-19,3,10476,10721,11076
2021-01-19,4,4408,9530,8104
2021-01-19,5,12510,9193,11375
2021-01-19,6,10657,1749,12643
2021-01-19,7,9693,11480,9530
2021-01-19,8,8202,3647,8418
2021-01-19,9,11076,10022,5393
2021-01-19,10,10996,12510,6870
2021-01-19,11,2457,7113,4408
2021-01-19,12,3875,6346,7775
2021-01-19,13,9323,8319,7584
2021-01-19,14,12668,9714,10045
2021-01-19,15,12794,11076,13240
2021-01-19,16,2894,3190,10800
2021-01-19,17,7584,7080,12510
2021-01-19,18,9530,7866,9264
2021-01-19,19,7313,6568,5861
2021-01-19,20,4291,7128,4779
2021-01-20,1,11835,9418,10800
2021-01-20,2,5820,3953,694
2021-01-20,3,9913,10800,11648
2021-01-20,4,9743,10721,3109
2021-01-20,5,2524,9530,12165
2021-01-20,6,5898,1749,8104
2021-01-20,7,4408,3647,10859
2021-01-20,8,3109,10022,8077
2021-01-20,9,13374,12510,10476
2021-01-20,10,1657,9193,3767
2021-01-20,11,12165,11076,5214
2021-01-20,12,3565,8319,2524
2021-01-20,13,10067,6346,6870
2021-01-20,14,2043,9714,14008
2021-01-20,15,10476,7080,11835
2021-01-20,16,9193,7128,11076
2021-01-20,17,10054,1753,9802
2021-01-20,18,7859,9802,1273
2021-01-20,19,12287,6568,12643
2021-01-20,20,1374,10872,5393
2021-01-21,1,10054,9418,3858
2021-01-21,2,9913,10800,1449
2021-01-21,3,12846,9530,14106
2021-01-21,4,1449,1749,10054
2021-01-21,5,112,10721,12846
2021-01-21,6,12571,1449,10859
2021-01-21,7,7650,12510,12165
2021-01-21,8,5359,12846,11648
2021-01-21,9,12379,10022,9457
2021-01-21,10,10255,10054,2524
2021-01-21,11,12041,11076,5359
2021-01-21,12,12287,8319,3109
2021-01-21,13,669,6346,9802
2021-01-21,14,7912,9802,9913
2021-01-21,15,5143,12742,1885
2021-01-21,16,13751,9193,10095
2021-01-21,17,4951,7128,11904
2021-01-21,18,1948,7080,12287
2021-01-21,19,6151,1753,5143
2021-01-21,20,5959,6568,65
2021-01-22,1,8285,12846,1449
2021-01-22,2,112,10800,12846
2021-01-22,3,6501,1449,5392
2021-01-22,4,10054,9530,9309
2021-01-22,5,12846,10054,1525
2021-01-22,6,4474,12510,13599
2021-01-22,7,4609,10022,10648
2021-01-22,8,5359,11076,10054
2021-01-22,9,1302,9802,3858
2021-01-22,10,669,8319,65
2021-01-22,11,2851,6346,4609
2021-01-22,12,13839,12742,6832
2021-01-22,13,9732,13599,10255
2021-01-22,14,1449,7128,5359
2021-01-22,15,8409,7080,193
2021-01-22,16,10103,1753,4186
2021-01-22,17,12579,3109,8285
2021-01-22,18,9832,10476,12901
2021-01-22,19,12165,694,1802
2021-01-22,20,4331,8458,12165
2021-01-23,1,6397,12846,9309
2021-01-23,2,6501,1449,1525
2021-01-23,3,6404,10800,6397
2021-01-23,4,8285,9530,10648
2021-01-23,5,13525,10054,13496
2021-01-23,6,1302,12510,12846
2021-01-23,7,4320,10022,1449
2021-01-23,8,4798,11076,11616
2021-01-23,9,12446,6397,13191
2021-01-23,10,8534,8319,1802
2021-01-23,11,9705,9802,8024
2021-01-23,12,3466,13599,1273
2021-01-23,13,10402,12742,65
2021-01-23,14,3537,6832,203
2021-01-23,15,7336,3109,11329
2021-01-23,16,10752,1753,4609
2021-01-23,17,7961,9309,4674
2021-01-23,18,4331,10476,3120
2021-01-23,19,3289,694,6832
2021-01-23,20,3030,4609,5392
2021-01-24,1,6397,12846,9309
2021-01-24,2,6501,1449,6397
2021-01-24,3,6404,10800,1525
2021-01-24,4,13525,9530,417
2021-01-24,5,13191,6397,10648
2021-01-24,6,8285,10054,13496
2021-01-24,7,4474,9309,12846
2021-01-24,8,4798,12510,13191
2021-01-24,9,5150,10022,11616
2021-01-24,10,9705,11076,1449
2021-01-24,11,11226,9802,1273
2021-01-24,12,1588,6832,9917
2021-01-24,13,1302,8319,203
2021-01-24,14,8534,10648,1802
2021-01-24,15,7812,12742,8024
2021-01-24,16,4331,13599,65
2021-01-24,17,10402,3109,3030
2021-01-24,18,7961,10476,6851
2021-01-24,19,6903,1753,8534
2021-01-24,20,112,4609,11329
2021-01-25,1,5150,6397,2409
2021-01-25,2,2409,12846,8192
2021-01-25,3,2880,1449,9917
2021-01-25,4,13286,10800,12758
2021-01-25,5,8192,9530,8435
2021-01-25,6,8435,2409,9844
2021-01-25,7,5226,10054,6397
2021-01-25,8,12549,9309,6808
2021-01-25,9,8285,12510,1525
2021-01-25,10,9620,10648,6851
2021-01-25,11,6808,11076,2880
2021-01-25,12,7963,6832,1273
2021-01-25,13,2244,13599,13191
2021-01-25,14,6404,4609,9309
2021-01-25,15,6371,12742,8534
2021-01-25,16,7812,13191,12797
2021-01-25,17,9492,3109,5256
2021-01-25,18,112,6808,203
2021-01-25,19,3948,10476,5150
2021-01-25,20,13191,1525,112
2021-01-26,1,2409,6397,2409
2021-01-26,2,10061,12846,2224
2021-01-26,3,7000,1449,8192
2021-01-26,4,5150,10800,2213
2021-01-26,5,3525,2409,9844
2021-01-26,6,4551,10054,203
2021-01-26,7,10752,9309,8435
2021-01-26,8,3216,10648,9309
2021-01-26,9,6119,13191,2918
2021-01-26,10,6457,6832,1273
2021-01-26,11,8056,13599,12325
2021-01-26,12,1515,4609,10061
2021-01-26,13,12549,12742,3859
2021-01-26,14,12126,8534,2949
2021-01-26,15,2224,6808,4779
2021-01-26,16,8192,12510,9441
2021-01-26,17,7033,3109,8534
2021-01-26,18,6407,9844,7149
2021-01-26,19,9620,10476,2880
2021-01-26,20,6404,1525,6898
2021-01-27,1,3469,6397,13895
2021-01-27,2,495,12846,8156
2021-01-27,3,5226,1449,8538
2021-01-27,4,7667,2409,13049
2021-01-27,5,6385,10800,2409
2021-01-27,6,9441,10054,8192
2021-01-27,7,3525,9309,6385
2021-01-27,8,7808,9844,2918
2021-01-27,9,13463,10648,1309
2021-01-27,10,3811,13191,6472
2021-01-27,11,12023,6832,8558
2021-01-27,12,7000,8534,12325
2021-01-27,13,1809,13599,203
2021-01-27,14,353,4609,6898
2021-01-27,15,8056,12742,4011
2021-01-27,16,96,6808,1273
2021-01-27,17,5150,8192,9844
2021-01-27,18,10061,3109,7808
2021-01-27,19,11706,9441,9441
2021-01-27,20,13444,1525,4779
2021-01-28,1,1809,6397,8538
2021-01-28,2,929,12846,13049
2021-01-28,3,5150,1449,9916
2021-01-28,4,96,2409,1472
2021-01-28,5,9038,10054,4779
2021-01-28,6,9597,9309,9597
2021-01-28,7,495,9844,6385
2021-01-28,8,9466,10648,8192
2021-01-28,9,9916,13191,5097
2021-01-28,10,6385,6832,5403
2021-01-28,11,12709,8534,1309
2021-01-28,12,232,13599,2983
2021-01-28,13,10121,4609,12
2021-01-28,14,1472,8192,8156
2021-01-28,15,5643,12742,12325
2021-01-28,16,3481,6808,2409
2021-01-28,17,688,9441,12709
2021-01-28,18,8141,1525,5157
2021-01-28,19,8131,417,3604
2021-01-28,20,7692,3858,11588
2021-01-29,1,11044,6397,3646
2021-01-29,2,9916,2409,9916
2021-01-29,3,13662,12846,2550
2021-01-29,4,9466,1449,7427
2021-01-29,5,12409,9309,7605
2021-01-29,6,929,9844,8784
2021-01-29,7,2469,10648,4779
2021-01-29,8,7427,13191,13662
2021-01-29,9,1338,6832,11044
2021-01-29,10,7818,8534,1331
2021-01-29,11,2550,4609,1472
2021-01-29,12,210,13599,1338
2021-01-29,13,2261,8192,9597
2021-01-29,14,9038,6808,5762
2021-01-29,15,1472,9441,203
2021-01-29,16,7605,9916,13049
2021-01-29,17,9597,1525,317
2021-01-29,18,6385,417,7392
2021-01-29,19,10261,2224,8192
2021-01-29,20,3646,8435,754
2021-01-30,1,708,6397,2296
2021-01-30,2,6484,2409,6484
2021-01-30,3,1341,9309,12225
2021-01-30,4,4889,9916,11000
2021-01-30,5,3269,9844,4779
2021-01-30,6,11044,8534,2904
2021-01-30,7,5493,13191,4945
2021-01-30,8,7606,2296,3646
2021-01-30,9,12225,8192,12439
2021-01-30,10,2469,6808,4889
2021-01-30,11,12865,9441,7605
2021-01-30,12,3278,10648,3225
2021-01-30,13,2296,1525,8784
2021-01-30,14,2312,417,8845
2021-01-30,15,4613,2224,7606
2021-01-30,16,11055,8435,10727
2021-01-30,17,9348,6832,3231
2021-01-30,18,2534,11616,7427
2021-01-30,19,10429,13049,1331
2021-01-30,20,9440,1331,7392
2021-01-31,1,3269,2409,3814
2021-01-31,2,7653,6397,11000
2021-01-31,3,11055,9916,6484
2021-01-31,4,5493,9844,4779
2021-01-31,5,6680,2296,12225
2021-01-31,6,4613,8192,1254
2021-01-31,7,12868,8534,7653
2021-01-31,8,2338,6808,2904
2021-01-31,9,11000,9441,1902
2021-01-31,10,9348,417,4894
2021-01-31,11,6484,13191,4883
2021-01-31,12,5197,2044,8845
2021-01-31,13,364,2224,6680
2021-01-31,14,2309,8435,4613
2021-01-31,15,3814,3225,2044
2021-01-31,16,10657,9038,3231
2021-01-31,17,2534,1331,992
2021-01-31,18,2312,11000,10727
2021-01-31,19,708,7605,2296
2021-01-31,20,7114,13049,982
2021-02-01,1,3269,2409,3814
2021-02-01,2,7653,9916,11000
2021-02-01,3,11055,9844,6484
2021-02-01,4,5493,2296,4779
2021-02-01,5,4613,8192,12225
2021-02-01,6,6680,9441,1254
2021-02-01,7,12868,8534,7653
2021-02-01,8,2338,2224,2904
2021-02-01,9,9348,2044,1902
2021-02-01,10,11000,3225,4883
2021-02-01,11,6484,6808,4894
2021-02-01,12,364,9038,8845
2021-02-01,13,5197,8435,6680
2021-02-01,14,2309,1331,4613
2021-02-01,15,10657,13049,2044
2021-02-01,16,3814,11000,3231
2021-02-01,17,2534,7605,992
2021-02-01,18,7114,3646,10727
2021-02-01,19,708,1902,2296
2021-02-01,20,3278,4613,982
2021-02-02,1,13779,9916,10110
2021-02-02,2,296,2409,1002
2021-02-02,3,6416,2296,13217
2021-02-02,4,9466,4613,13779
2021-02-02,5,3663,1902,5263
2021-02-02,6,7217,9844,11630
2021-02-02,7,940,10110,7217
2021-02-02,8,2216,2044,12585
2021-02-02,9,12652,9441,940
2021-02-02,10,3269,3225,12652
2021-02-02,11,9654,2224,6396
2021-02-02,12,6959,9038,477
2021-02-02,13,4551,5197,1564
2021-02-02,14,4408,1331,4753
2021-02-02,15,12695,11000,1382
2021-02-02,16,11180,6484,14030
2021-02-02,17,9251,13049,3789
2021-02-02,18,7931,7605,296
2021-02-02,19,2114,3646,3084
2021-02-02,20,7863,5666,8129
2021-02-03,1,2736,13779,9198
2021-02-03,2,13779,9916,13427
2021-02-03,3,2332,10110,6360
2021-02-03,4,296,4613,8845
2021-02-03,5,2216,1902,10865
2021-02-03,6,1949,2296,2736
2021-02-03,7,7543,2044,6919
2021-02-03,8,12652,9198,1002
2021-02-03,9,10586,5666,5263
2021-02-03,10,10865,5197,13217
2021-02-03,11,6959,9038,7543
2021-02-03,12,9251,13217,5286
2021-02-03,13,10667,12585,3789
2021-02-03,14,5653,3225,12652
2021-02-03,15,8927,6484,13779
2021-02-03,16,3269,11000,7784
2021-02-03,17,3663,5263,2332
2021-02-03,18,5526,1331,1382
2021-02-03,19,9485,1564,1564
2021-02-03,20,2664,477,7217
2021-02-04,1,4289,13779,13427
2021-02-04,2,13449,10110,4289
2021-02-04,3,10589,9916,8845
2021-02-04,4,2736,4613,2736
2021-02-04,5,2332,1902,5286
2021-02-04,6,4559,2296,3367
2021-02-04,7,1975,2044,407
2021-02-04,8,11230,9198,13955
2021-02-04,9,10049,5666,5263
2021-02-04,10,6906,5197,9198
2021-02-04,11,2216,9038,7543
2021-02-04,12,57,13217,12393
2021-02-04,13,11796,12585,10865
2021-02-04,14,296,3225,2332
2021-02-04,15,13779,5263,13645
2021-02-04,16,6071,6484,11230
2021-02-04,17,13955,477,314
2021-02-04,18,8927,11000,12642
2021-02-04,19,8762,1564,1953
2021-02-04,20,8836,1331,7784
2021-02-05,1,2901,13779,5673
2021-02-05,2,6708,10110,8415
2021-02-05,3,4289,4289,4289
2021-02-05,4,4193,4613,10216
2021-02-05,5,12652,1902,10218
2021-02-05,6,5673,2296,4999
2021-02-05,7,4559,9916,5286
2021-02-05,8,10049,2044,1273
2021-02-05,9,8604,5666,11101
2021-02-05,10,4103,9198,8868
2021-02-05,11,57,5197,2736
2021-02-05,12,2736,13217,8845
2021-02-05,13,3762,5263,12393
2021-02-05,14,11230,3789,5945
2021-02-05,15,12393,12585,407
2021-02-05,16,2964,3225,7636
2021-02-05,17,314,1564,6918
2021-02-05,18,10589,6484,11574
2021-02-05,19,8868,6919,2901
2021-02-05,20,10713,477,1848
2021-02-06,1,5699,13779,8193
2021-02-06,2,8364,10110,10218
2021-02-06,3,8193,4289,837
2021-02-06,4,2901,4613,9359
2021-02-06,5,8517,1902,11101
2021-02-06,6,8946,2296,671
2021-02-06,7,12227,2044,10216
2021-02-06,8,56,10218,4266
2021-02-06,9,11639,5666,8415
2021-02-06,10,837,5197,10106
2021-02-06,11,11101,8415,3593
2021-02-06,12,9618,9198,11639
2021-02-06,13,3511,5263,4779
2021-02-06,14,3746,13217,1273
2021-02-06,15,4266,3789,808
2021-02-06,16,4193,12585,3248
2021-02-06,17,6708,1564,4289
2021-02-06,18,2736,2736,1717
2021-02-06,19,10106,6484,4593
2021-02-06,20,10216,3225,9305
2021-02-07,1,8663,13779,10106
2021-02-07,2,3746,4289,3746
2021-02-07,3,937,10110,9359
2021-02-07,4,10943,10106,3593
2021-02-07,5,8517,4613,837
2021-02-07,6,4688,1902,8193
2021-02-07,7,11639,2044,3248
2021-02-07,8,12047,10218,11639
2021-02-07,9,837,5666,4779
2021-02-07,10,8364,8415,8663
2021-02-07,11,8193,9198,10284
2021-02-07,12,1182,5197,11101
2021-02-07,13,7475,5263,10216
2021-02-07,14,2901,13217,808
2021-02-07,15,10589,3789,4266
2021-02-07,16,4852,12585,4999
2021-02-07,17,10997,8193,1664
2021-02-07,18,9771,2736,12393
2021-02-07,19,10106,1564,1717
2021-02-07,20,2332,6919,8517
2021-02-08,1,8663,13779,3735
2021-02-08,2,937,4289,1490
2021-02-08,3,13646,10110,10106
2021-02-08,4,8372,10106,3746
2021-02-08,5,10589,10218,3955
2021-02-08,6,4270,5666,1136
2021-02-08,7,2332,4613,12072
2021-02-08,8,13230,8415,8663
2021-02-08,9,11153,9198,3248
2021-02-08,10,1182,1902,12393
2021-02-08,11,6338,5263,6095
2021-02-08,12,12096,3789,8656
2021-02-08,13,2736,13217,6951
2021-02-08,14,808,8193,4779
2021-02-08,15,7080,12585,937
2021-02-08,16,5163,2736,10216
2021-02-08,17,8577,1564,6125
2021-02-08,18,8364,6919,11639
2021-02-08,19,10997,477,8009
2021-02-08,20,2955,837,4999
2021-02-09,1,10378,4289,5523
2021-02-09,2,4238,10106,8469
2021-02-09,3,5816,13779,12072
2021-02-09,4,12072,10218,13526
2021-02-09,5,13164,8415,9402
2021-02-09,6,2869,9198,8663
2021-02-09,7,9898,8193,6125
2021-02-09,8,13701,5263,12008
2021-02-09,9,937,3789,1136
2021-02-09,10,10596,13217,10106
2021-02-09,11,11094,2736,10166
2021-02-09,12,4688,12585,6951
2021-02-09,13,13422,11639,12393
2021-02-09,14,7390,1564,7163
2021-02-09,15,5523,10216,11719
2021-02-09,16,8192,6919,9898
2021-02-09,17,9516,10110,13164
2021-02-09,18,3880,837,808
2021-02-09,19,1753,477,4779
2021-02-09,20,10581,7217,13422
2021-02-10,1,7497,4289,8469
2021-02-10,2,2869,10106,11333
2021-02-10,3,9516,10218,12008
2021-02-10,4,10378,8415,9516
2021-02-10,5,11333,12072,3110
2021-02-10,6,3407,8193,3407
2021-02-10,7,8469,9198,2484
2021-02-10,8,5901,11639,13088
2021-02-10,9,3682,10216,8365
2021-02-10,10,6243,2736,3682
2021-02-10,11,8842,6919,12393
2021-02-10,12,3548,3789,5901
2021-02-10,13,937,837,12072
2021-02-10,14,9367,11101,8663
2021-02-10,15,10166,2332,7780
2021-02-10,16,6339,8663,4779
2021-02-10,17,9829,3593,2023
2021-02-10,18,11941,5263,808
2021-02-10,19,7390,13427,938
2021-02-10,20,5816,3077,10166
2021-02-11,1,11333,4289,3518
2021-02-11,2,9516,10106,12541
2021-02-11,3,2535,11333,11333
2021-02-11,4,5901,10218,7726
2021-02-11,5,11558,3518,6880
2021-02-11,6,5237,12072,3110
2021-02-11,7,4821,8415,13805
2021-02-11,8,3267,11639,11558
2021-02-11,9,6880,8193,8469
2021-02-11,10,7497,8365,2535
2021-02-11,11,12526,10216,13982
2021-02-11,12,2925,9516,8365
2021-02-11,13,453,837,9516
2021-02-11,14,12541,9898,10445
2021-02-11,15,6339,8469,7204
2021-02-11,16,3959,8663,5901
2021-02-11,17,7791,11101,5559
2021-02-11,18,3407,3682,9943
2021-02-11,19,141,3593,5028
2021-02-11,20,1186,937,12526
2021-02-12,1,6880,11333,3208
2021-02-12,2,11558,3208,7726
2021-02-12,3,7273,10106,6880
2021-02-12,4,10147,7726,2977
2021-02-12,5,7726,6880,11486
2021-02-12,6,1186,3518,3743
2021-02-12,7,11333,10218,5611
2021-02-12,8,2532,4289,12541
2021-02-12,9,882,12072,10147
2021-02-12,10,5901,8365,11333
2021-02-12,11,8662,8415,9016
2021-02-12,12,13868,9516,5591
2021-02-12,13,4232,11639,3518
2021-02-12,14,6910,8193,11558
2021-02-12,15,3959,10216,9386
2021-02-12,16,9943,9898,194
2021-02-12,17,3208,8469,8447
2021-02-12,18,8208,837,7204
2021-02-12,19,4954,8663,8469
2021-02-12,20,8469,11101,10841
2021-02-13,1,7273,3208,3208
2021-02-13,2,9459,11333,7726
2021-02-13,3,5050,10106,2364
2021-02-13,4,4200,7726,6812
2021-02-13,5,10147,6880,10147
2021-02-13,6,13868,3518,13301
2021-02-13,7,10487,10218,9016
2021-02-13,8,8447,9516,6710
2021-02-13,9,8128,8365,846
2021-02-13,10,12283,12072,12514
2021-02-13,11,793,11639,4822
2021-02-13,12,2364,8193,793
2021-02-13,13,3208,9898,11318
2021-02-13,14,3014,8469,5611
2021-02-13,15,6812,837,314
2021-02-13,16,8259,12146,5050
2021-02-13,17,4264,10216,10451
2021-02-13,18,13782,8663,4545
2021-02-13,19,6905,3682,11333
2021-02-13,20,6230,3593,1394
2021-02-14,1,6456,3208,5050
2021-02-14,2,5050,11333,4426
2021-02-14,3,4533,7726,13154
2021-02-14,4,11651,10106,10896
2021-02-14,5,6812,6880,7726
2021-02-14,6,5901,3518,1288
2021-02-14,7,9383,9516,13996
2021-02-14,8,8303,8365,7502
2021-02-14,9,1363,12072,3208
2021-02-14,10,6880,8469,6812
2021-02-14,11,5033,9898,12514
2021-02-14,12,1221,12146,11863
2021-02-14,13,11103,6812,10986
2021-02-14,14,793,8663,2364
2021-02-14,15,8580,11639,314
2021-02-14,16,10243,3682,5033
